ProductID,Date,Zip,Units,Revenue
1086,2016-03-15,89521,1,83.947500
1086,2016-03-15,95667,1,83.947500
1086,2016-03-16,08865,1,83.947500
1086,2016-03-16,32810,1,83.947500
1086,2016-03-16,76064,1,83.947500
1086,2016-03-17,01505,1,83.947500
1086,2016-03-17,06232,1,83.947500
1086,2016-03-17,70526,1,89.197500
1086,2016-03-17,78412,1,83.947500
1086,2016-03-17,78666,1,83.947500
1086,2016-03-22,46947,1,83.947500
1086,2016-03-22,83445,1,83.947500
1086,2016-03-24,83245,1,83.947500
1086,2016-03-26,92284,1,83.947500
1086,2016-03-26,95841,1,83.947500
1086,2016-03-29,54479,1,83.947500
1086,2016-03-30,01541,1,83.947500
1086,2016-03-30,37922,1,83.947500
1086,2016-03-30,46542,1,83.947500
1086,2016-03-31,50501,1,83.947500
1086,2016-03-31,77545,1,89.197500
1086,2016-03-31,89108,1,83.947500
1086,2016-03-31,94030,1,83.947500
1086,2016-03-31,94062,1,83.947500
1086,2016-03-31,94080,1,83.947500
1086,2016-03-31,94531,1,83.947500
1086,2016-04-01,83245,1,83.947500
1086,2016-04-02,66534,1,83.947500
1086,2016-04-05,97756,1,83.947500
1086,2016-04-06,53528,1,83.947500
1086,2016-04-07,55011,1,83.947500
1086,2016-04-07,74464,1,83.947500
1086,2016-04-07,78229,1,83.947500
1086,2016-04-12,06855,1,83.947500
1086,2016-04-12,33707,1,83.947500
1086,2016-04-12,54454,1,83.947500
1086,2016-04-12,78634,1,83.947500
1086,2016-04-12,84655,1,83.947500
1086,2016-04-12,92660,1,83.947500
1086,2016-04-13,84092,1,83.947500
1086,2016-04-14,07457,1,83.947500
1086,2016-04-14,52632,1,83.947500
1086,2016-04-14,92677,1,83.947500
1086,2016-04-15,32708,1,83.947500
1086,2016-04-16,39335,1,83.947500
1086,2016-04-16,42217,1,83.947500
1086,2016-04-16,52320,1,83.947500
1086,2016-04-19,74825,1,83.947500
1086,2016-04-19,92345,1,83.947500
1086,2016-04-19,95667,1,83.947500
1086,2016-04-21,07876,1,83.947500
1086,2015-12-01,92065,1,83.947500
1086,2015-12-01,92082,1,83.947500
1086,2015-12-02,92373,2,167.895000
1086,2015-12-02,92807,1,83.947500
1086,2015-12-02,95404,1,83.947500
1086,2015-12-02,95619,1,83.947500
1086,2015-12-02,95726,1,83.947500
1086,2015-12-04,92253,1,83.947500
1086,2015-12-04,92679,1,83.947500
1086,2015-12-08,84075,1,83.947500
1086,2015-12-09,29805,1,89.197500
1086,2015-12-09,34744,1,83.947500
1086,2015-12-09,92507,1,83.947500
1086,2015-12-09,93065,1,83.947500
1086,2015-12-09,94583,1,89.197500
1086,2015-12-10,40165,1,83.947500
1086,2015-12-11,40356,1,83.947500
1086,2015-12-11,42420,1,89.197500
1086,2015-12-11,83661,1,83.947500
1086,2015-12-11,92870,1,83.947500
1086,2015-12-11,95966,1,83.947500
1086,2016-12-29,93306,1,86.572500
1086,2016-12-30,38011,1,86.572500
1086,2016-12-30,38557,1,86.572500
1086,2016-12-30,47568,1,86.572500
1086,2016-12-30,55318,2,173.145000
1086,2016-12-30,70555,1,89.197500
1086,2016-12-30,92530,2,173.145000
1086,2016-12-30,96001,1,86.572500
1086,2017-01-03,06770,1,86.572500
1086,2017-01-03,36453,1,86.572500
1086,2017-01-03,47119,1,86.572500
1086,2017-01-03,71913,1,86.572500
1086,2017-01-03,73761,1,86.572500
1086,2017-01-03,75056,1,86.572500
1086,2017-01-03,77339,1,86.572500
1086,2017-01-03,86405,1,86.572500
1086,2017-01-03,90808,1,86.572500
1086,2017-01-03,91311,1,86.572500
1086,2017-01-03,93446,1,86.572500
1086,2017-01-03,95351,1,86.572500
1086,2017-01-04,55359,1,83.947500
1086,2017-01-04,66523,1,86.572500
1086,2017-01-04,91903,1,86.572500
1086,2017-01-05,75218,1,86.572500
1086,2017-01-06,93422,1,86.572500
1086,2017-01-07,92882,1,86.572500
1086,2017-01-10,29579,1,86.572500
1086,2017-01-10,92240,1,86.572500
1086,2017-01-11,92399,1,86.572500
1086,2017-01-12,78569,1,86.572500
1086,2017-01-17,38732,1,86.572500
1086,2017-01-18,95901,1,86.572500
1086,2017-01-19,40313,1,86.572500
1086,2017-01-19,40391,1,86.572500
1086,2017-01-19,92345,1,86.572500
1086,2017-01-20,64801,1,86.572500
1086,2017-01-24,75142,2,173.145000
1086,2017-01-24,95662,1,86.572500
1086,2017-01-25,70592,1,86.572500
1086,2017-01-25,92308,1,86.572500
1086,2017-01-25,92507,1,86.572500
1086,2017-01-25,92557,1,86.572500
1086,2017-01-28,92028,3,259.717500
1086,2017-01-31,29229,1,86.572500
1086,2017-01-31,73443,1,86.572500
1086,2017-01-31,74930,1,86.572500
1086,2017-01-31,84770,1,86.572500
1086,2017-01-31,92028,2,173.145000
1086,2017-02-01,32828,1,86.572500
1086,2017-02-01,77505,1,86.572500
1086,2017-02-02,92054,1,86.572500
1086,2017-02-02,94954,1,86.572500
1086,2017-02-03,91364,1,86.572500
1086,2017-02-03,92395,1,86.572500
1086,2017-02-04,55304,2,173.145000
1086,2017-02-04,65610,1,86.572500
1086,2017-02-07,92562,1,86.572500
1086,2017-02-08,06082,1,86.572500
1086,2017-02-08,92563,1,83.947500
1086,2017-02-08,92661,1,86.572500
1086,2017-02-08,92867,1,86.572500
1086,2017-02-09,46516,1,86.572500
1086,2017-02-10,08560,1,86.572500
1086,2017-02-10,64429,1,86.572500
1086,2017-02-10,77612,1,86.572500
1086,2017-02-10,91384,1,86.572500
1086,2017-02-15,78503,1,86.572500
1086,2017-02-15,92508,1,86.572500
1086,2017-02-16,37366,1,86.572500
1086,2017-02-16,72653,1,86.572500
1086,2017-02-16,93612,1,86.572500
1086,2017-02-16,93711,1,86.572500
1086,2017-02-18,08053,1,86.572500
1086,2017-02-18,92119,1,86.572500
1086,2017-02-18,95023,1,86.572500
1086,2017-02-22,36078,1,86.572500
1086,2017-02-22,89429,1,86.572500
1086,2017-02-22,92630,1,86.572500
1086,2017-02-22,92868,1,86.572500
1086,2017-02-22,95209,1,86.572500
1086,2017-02-23,85264,1,86.572500
1086,2017-02-24,06254,1,86.572500
1086,2017-02-25,67147,1,86.572500
1086,2017-02-25,95747,1,86.572500
1086,2017-02-28,36268,1,86.572500
1086,2017-02-28,71363,1,86.572500
1086,2017-02-28,84108,1,86.572500
1086,2017-02-28,92065,1,86.572500
1086,2017-03-01,85344,1,86.572500
1086,2017-03-01,92879,1,86.572500
1086,2017-03-03,77517,1,86.572500
1086,2017-03-03,88101,1,86.572500
1086,2017-03-03,97478,1,86.572500
1086,2017-03-09,90703,1,86.572500
1086,2017-03-09,97030,1,86.572500
1086,2017-03-10,83330,1,86.572500
1086,2017-03-14,47501,1,86.572500
1086,2017-03-15,85087,1,86.572500
1086,2017-03-16,63357,1,86.572500
1086,2017-03-17,21771,1,86.572500
1086,2017-03-17,65109,1,86.572500
1086,2017-03-18,95722,2,173.145000
1065,2014-04-02,02703,1,304.447500
1065,2014-04-02,02904,1,304.447500
1065,2014-04-02,06423,1,304.447500
1065,2014-04-02,63091,1,304.447500
1065,2014-04-02,68845,1,304.447500
1065,2014-04-02,84305,1,304.447500
1065,2014-04-02,90250,1,304.447500
1065,2014-04-03,50801,1,304.447500
1065,2014-04-03,82901,1,304.447500
1065,2014-04-05,34429,1,304.447500
1065,2014-04-08,59901,2,608.895000
1065,2014-04-08,95402,1,304.447500
1065,2014-04-11,91941,1,304.447500
1065,2014-04-12,83355,1,304.447500
1065,2014-04-15,69145,1,304.447500
1065,2014-04-15,87112,1,304.447500
1065,2014-04-15,91745,1,304.447500
1065,2014-04-16,82009,1,304.447500
1065,2014-04-16,84405,1,304.447500
1065,2014-04-17,66846,1,304.447500
1065,2014-04-22,07480,1,304.447500
1065,2014-04-23,29414,1,304.447500
1065,2014-04-23,85306,1,304.447500
1065,2014-04-29,53590,1,304.447500
1065,2014-04-29,84062,1,304.447500
1065,2014-05-02,84321,1,304.447500
1065,2014-05-03,77578,1,304.447500
1065,2014-05-08,41562,1,304.447500
1065,2014-05-14,05759,1,304.447500
1065,2014-05-15,84302,1,304.447500
1085,2014-03-22,65360,1,84.000000
1085,2014-03-22,73521,1,84.000000
1085,2014-03-22,91011,1,89.197500
1085,2014-03-25,78114,1,84.000000
1085,2014-03-25,78223,1,84.000000
1085,2014-03-25,97462,1,84.000000
1085,2014-03-26,94080,2,178.395000
1085,2014-03-27,26062,1,84.000000
1085,2014-03-27,32309,1,84.000000
1085,2014-03-27,94404,1,89.197500
1085,2014-03-28,20019,1,84.000000
1085,2014-03-28,26588,2,168.000000
1085,2014-03-28,64082,1,84.000000
1085,2014-03-28,73072,1,84.000000
1085,2014-03-28,97030,1,84.000000
1085,2014-04-02,33544,1,84.000000
1085,2014-04-02,50138,1,84.000000
1085,2014-04-02,79064,1,84.000000
1085,2014-04-02,91710,1,89.197500
1085,2014-04-03,74501,2,168.000000
1085,2014-04-03,91711,1,89.197500
1085,2014-04-03,92399,1,89.197500
1085,2014-04-04,93618,1,89.197500
1085,2014-04-05,56265,1,84.000000
1085,2014-04-08,50060,1,84.000000
1085,2014-04-08,95667,2,178.395000
1085,2014-04-09,92024,1,89.197500
1085,2014-04-09,93312,1,89.197500
1085,2014-04-10,55372,1,84.000000
1085,2014-04-11,75701,1,84.000000
1085,2014-04-11,92040,1,89.197500
1085,2014-04-11,92071,1,89.197500
1085,2014-04-12,02021,1,84.000000
1085,2014-04-12,37064,1,84.000000
1085,2014-04-12,77065,1,84.000000
1085,2014-04-15,35968,1,84.000000
1085,2014-04-15,95765,1,89.197500
1085,2014-04-16,01069,1,84.000000
1085,2014-04-16,55129,1,84.000000
1085,2014-04-16,85310,1,89.197500
1085,2014-04-16,92345,1,89.197500
1085,2014-04-17,54025,1,84.000000
1085,2014-04-17,66539,1,84.000000
1085,2014-04-18,25419,1,84.000000
1085,2014-04-18,47060,1,84.000000
1085,2014-04-19,29730,1,84.000000
1085,2014-04-19,37620,1,84.000000
1085,2014-04-19,50530,1,84.000000
1085,2014-04-22,33624,1,84.000000
1085,2014-04-22,67835,1,84.000000
1085,2014-04-22,92020,1,89.197500
1085,2014-04-23,01540,1,84.000000
1085,2014-04-23,54963,1,84.000000
1085,2014-04-23,75022,1,84.000000
1085,2014-04-25,21817,1,84.000000
1085,2014-04-25,78572,1,84.000000
1085,2014-04-25,99516,1,84.000000
1085,2014-04-26,64465,1,84.000000
1085,2014-04-26,93420,1,89.197500
1085,2014-04-29,34613,1,84.000000
1085,2014-04-29,40741,1,84.000000
1085,2014-04-29,77354,1,84.000000
1085,2014-04-30,39367,1,84.000000
1085,2014-04-30,66618,1,84.000000
1085,2014-04-30,77546,1,84.000000
1085,2014-04-30,79602,1,84.000000
1085,2014-04-30,84080,1,89.197500
1085,2014-04-30,92507,1,89.197500
1085,2014-05-01,70663,1,84.000000
1085,2014-05-02,40701,1,84.000000
1085,2014-05-03,06330,1,84.000000
1085,2014-05-03,59101,1,84.000000
1085,2014-05-03,84340,1,89.197500
1085,2014-05-07,75023,1,84.000000
1085,2014-05-08,46307,2,168.000000
1085,2014-05-08,65704,1,84.000000
1085,2014-05-08,76140,1,84.000000
1085,2014-05-09,08088,1,84.000000
1085,2015-12-17,91766,1,83.947500
1085,2015-12-17,95835,1,83.947500
1085,2015-12-18,37062,1,83.947500
1085,2015-12-18,37149,1,83.947500
1085,2015-12-18,56751,1,89.197500
1085,2015-12-19,33810,1,83.947500
1085,2015-12-19,73065,1,83.947500
1085,2015-12-19,84066,1,89.197500
1085,2015-12-19,92056,1,83.947500
1085,2015-12-22,06410,1,83.947500
1085,2015-12-22,35121,1,83.947500
1085,2015-12-22,35475,1,83.947500
1085,2015-12-22,38011,1,83.947500
1085,2015-12-22,39475,1,89.197500
1085,2015-12-22,40011,1,83.947500
1085,2015-12-22,52403,1,83.947500
1085,2015-12-22,63366,1,83.947500
1085,2015-12-22,79108,1,83.947500
1085,2015-12-22,91307,3,251.842500
1085,2015-12-22,95206,1,83.947500
1085,2015-12-22,95658,1,83.947500
1085,2015-12-23,29449,1,83.947500
1085,2015-12-23,32425,1,83.947500
1085,2015-12-23,32720,1,83.947500
1085,2015-12-23,37397,1,83.947500
1085,2015-12-23,39043,2,167.895000
1085,2015-12-23,72103,1,83.947500
1085,2015-12-23,77062,1,83.947500
1085,2015-12-23,83660,1,83.947500
1085,2015-12-23,92887,1,83.947500
1085,2015-12-24,34479,1,83.947500
1085,2015-12-24,88427,1,89.197500
1085,2015-12-24,92154,1,83.947500
1085,2015-12-24,93551,1,83.947500
1085,2015-12-29,06787,1,83.947500
1085,2015-12-29,29646,1,83.947500
1085,2015-12-29,40330,1,83.947500
1085,2015-12-29,41101,1,83.947500
1085,2015-12-29,66442,1,89.197500
1085,2015-12-29,70726,1,83.947500
1085,2015-12-29,70737,1,83.947500
1085,2015-12-29,85083,1,83.947500
1085,2015-12-29,88240,1,83.947500
1085,2015-12-29,93065,1,83.947500
1085,2015-12-29,93406,1,83.947500
1085,2015-12-29,94546,1,83.947500
1085,2015-12-30,07444,1,83.947500
1085,2015-12-30,21028,1,83.947500
1085,2015-12-30,40356,1,83.947500
1085,2015-12-30,46221,1,83.947500
1085,2015-12-30,72921,1,83.947500
1085,2015-12-30,77954,2,173.145000
1085,2015-12-30,90045,1,83.947500
1085,2015-12-30,92084,1,83.947500
1085,2016-01-05,02093,1,83.947500
1085,2016-01-05,06484,1,83.947500
1085,2016-01-05,34475,1,83.947500
1085,2016-01-05,34491,1,83.947500
1085,2016-01-05,39073,1,83.947500
1085,2016-01-05,40291,1,83.947500
1085,2016-01-05,42629,1,89.197500
1085,2016-01-05,46953,1,83.947500
1085,2016-01-05,50325,1,83.947500
1085,2016-01-05,55057,1,89.197500
1085,2016-01-05,65351,1,83.947500
1085,2016-01-05,66215,2,173.145000
1085,2016-01-05,70774,2,178.395000
1085,2016-01-05,71753,1,83.947500
1085,2016-01-05,79336,1,83.947500
1085,2016-01-05,79720,1,83.947500
1085,2016-01-05,84042,1,83.947500
1085,2016-01-05,84404,2,167.895000
1085,2016-01-05,85203,1,83.947500
1085,2016-01-05,92392,1,83.947500
1085,2016-01-05,94505,1,83.947500
1065,2014-05-17,01057,1,304.447500
1065,2014-05-20,92592,1,304.447500
1065,2014-05-23,94973,1,304.447500
1065,2014-05-29,02919,1,304.447500
1065,2014-05-29,26501,1,304.447500
1065,2014-05-30,92335,1,304.447500
1065,2014-05-31,83705,1,304.447500
1065,2014-05-31,91941,1,304.447500
1065,2014-06-03,92345,1,304.447500
1065,2014-06-04,83201,1,304.447500
1065,2014-06-19,42262,1,304.447500
1065,2014-06-24,76082,1,304.447500
1065,2014-06-24,82501,1,304.447500
1065,2014-06-24,92647,1,304.447500
1065,2014-06-28,35160,1,304.447500
1065,2014-07-01,85212,1,304.447500
1065,2014-07-02,76548,2,608.895000
1065,2014-07-08,92024,1,304.447500
1065,2014-07-15,06385,1,304.447500
1065,2014-07-15,92129,1,304.447500
1065,2014-07-25,91745,1,304.447500
1065,2014-07-25,93312,1,304.447500
1065,2014-07-26,95010,1,304.447500
1065,2014-07-31,53185,1,304.447500
1065,2014-07-31,99554,1,304.447500
1065,2014-08-02,95709,1,304.447500
1065,2014-08-08,85236,1,304.447500
1065,2014-08-13,92345,1,304.447500
1065,2014-08-16,08083,1,304.447500
1065,2014-08-21,91977,1,304.447500
1065,2014-08-27,32137,1,304.447500
1065,2014-08-27,84624,1,309.697500
1065,2014-08-29,29053,1,304.447500
1065,2014-08-30,84341,1,304.447500
1065,2014-08-30,92372,1,304.447500
1065,2014-09-03,68769,1,304.447500
1065,2014-09-03,92804,1,304.447500
1065,2014-09-05,77656,1,304.447500
1065,2014-09-05,84062,1,309.697500
1065,2014-09-06,92879,1,304.447500
1065,2014-09-06,94568,1,309.697500
1065,2014-09-09,95020,1,304.447500
1065,2014-09-10,76548,1,309.697500
1065,2014-09-10,92691,1,304.447500
1065,2014-09-19,20814,1,309.697500
1065,2014-09-19,50061,1,304.447500
1065,2014-09-19,63301,1,309.697500
1065,2014-09-19,85746,1,309.697500
1065,2014-09-24,77336,1,309.697500
1065,2014-09-24,97267,1,304.447500
1065,2014-09-25,85338,1,304.447500
1065,2014-09-26,34436,1,309.697500
1065,2014-09-26,72903,1,309.697500
1065,2014-09-27,47382,1,304.447500
1065,2014-09-27,66208,1,309.697500
1065,2014-09-30,56570,1,304.447500
1065,2014-09-30,76935,1,309.697500
1065,2014-10-01,37211,1,304.447500
1065,2014-10-01,63023,1,309.697500
1065,2014-10-01,89123,1,304.447500
1065,2014-10-02,92656,1,309.697500
1085,2018-01-17,26651,1,86.572500
1085,2018-01-17,85281,1,89.197500
1085,2018-01-17,92595,1,89.197500
1085,2018-01-18,37716,1,89.197500
1085,2018-01-18,73042,1,89.197500
1085,2018-01-18,75006,1,89.197500
1085,2018-01-18,77590,1,86.572500
1085,2018-01-18,89134,1,89.197500
1085,2018-01-19,91710,1,89.197500
1085,2018-01-19,97385,1,89.197500
1085,2018-01-20,85015,1,89.197500
1085,2018-01-23,73065,1,89.197500
1085,2018-01-23,91739,1,89.197500
1085,2018-01-24,79510,1,89.197500
1085,2018-01-24,89156,1,89.197500
1085,2018-01-25,33647,1,89.197500
1085,2018-01-25,36064,1,86.572500
1085,2018-01-25,38315,1,86.572500
1085,2018-01-25,92532,1,89.197500
1085,2018-01-25,92562,1,89.197500
1085,2018-01-25,97222,1,89.197500
1085,2018-01-26,75203,1,89.197500
1085,2018-01-26,93527,1,89.197500
1085,2018-01-27,93314,1,89.197500
1085,2018-01-30,21784,1,89.197500
1085,2018-01-31,25427,1,89.197500
1085,2018-01-31,34453,1,89.197500
1085,2018-01-31,55992,3,264.967500
1085,2018-01-31,95746,1,89.197500
1085,2018-02-01,29172,1,89.197500
1085,2018-02-01,92220,1,89.197500
1085,2018-02-01,92592,1,89.197500
1085,2018-02-01,95662,1,89.197500
1085,2018-02-02,39483,1,89.197500
1085,2018-02-02,92307,1,89.197500
1085,2018-02-03,68352,1,86.572500
1085,2018-02-06,91390,1,89.197500
1085,2018-02-06,91504,1,89.197500
1085,2018-02-06,92692,1,89.197500
1085,2018-02-06,94268,1,89.197500
1085,2018-02-07,38139,1,89.197500
1085,2018-02-08,25951,1,89.197500
1085,2018-02-08,33480,1,89.197500
1085,2018-02-08,94061,1,89.197500
1085,2018-02-09,85365,1,89.197500
1085,2018-02-09,91351,1,89.197500
1085,2018-02-10,84780,1,89.197500
1085,2018-02-13,74953,1,89.197500
1085,2018-02-13,82501,1,86.572500
1085,2018-02-13,92026,1,89.197500
1085,2018-02-14,74012,1,89.197500
1085,2018-02-14,92505,1,89.197500
1085,2018-02-15,32953,1,89.197500
1085,2018-02-15,33467,1,89.197500
1085,2018-02-15,85018,2,178.395000
1085,2018-02-15,85027,1,89.197500
1085,2018-02-16,70570,1,89.197500
1085,2018-02-17,02747,1,89.197500
1085,2018-02-17,91390,1,89.197500
1085,2018-02-21,63143,1,86.572500
1085,2018-02-21,76049,1,89.197500
1085,2018-02-21,85048,1,89.197500
1085,2018-02-21,90638,1,89.197500
1085,2018-02-21,90706,1,89.197500
1085,2018-02-21,92027,1,89.197500
1085,2018-02-23,35172,1,89.197500
1085,2018-02-23,42503,1,86.572500
1085,2018-02-23,71107,1,89.197500
1085,2018-02-24,40353,1,89.197500
1085,2018-02-24,91342,1,89.197500
1085,2018-02-27,38843,1,89.197500
1085,2018-02-27,89103,1,89.197500
1085,2018-02-27,93427,1,89.197500
1085,2018-02-27,95340,1,89.197500
1085,2018-02-27,95765,1,89.197500
1085,2018-02-28,40299,1,89.197500
1085,2018-02-28,55304,1,89.197500
1085,2018-02-28,72012,1,89.197500
1085,2018-02-28,74019,2,178.395000
1085,2018-02-28,84121,1,89.197500
1085,2018-02-28,92201,1,89.197500
1085,2018-02-28,93635,1,89.197500
1085,2018-02-28,94553,1,89.197500
1085,2018-02-28,95663,1,89.197500
1085,2018-03-01,95677,1,89.197500
1085,2018-03-01,95687,1,89.197500
1085,2018-03-02,92344,1,89.197500
1085,2018-03-03,70401,1,89.197500
1085,2018-03-06,50171,1,89.197500
1085,2018-03-06,93720,1,89.197500
1085,2018-03-07,01752,1,89.197500
1085,2018-03-07,32459,1,89.197500
1086,2014-03-20,85215,1,84.000000
1086,2014-03-21,93015,1,89.197500
1086,2014-03-22,07458,1,84.000000
1086,2014-03-22,29445,1,84.000000
1086,2014-03-22,71110,1,84.000000
1086,2014-03-25,21770,1,84.000000
1086,2014-03-25,78114,1,84.000000
1086,2014-03-25,82401,1,84.000000
1086,2014-03-25,97202,1,84.000000
1086,2014-03-26,52601,1,84.000000
1086,2014-03-26,75040,1,84.000000
1086,2014-03-26,94080,2,178.395000
1086,2014-03-26,94954,1,89.197500
1086,2014-03-27,26062,1,84.000000
1086,2014-03-27,50701,1,84.000000
1086,2014-03-27,87002,1,84.000000
1086,2014-03-27,94404,1,89.197500
1086,2014-03-28,50171,1,84.000000
1086,2014-03-28,57702,1,84.000000
1086,2014-03-28,67013,1,84.000000
1086,2014-03-28,93015,1,89.197500
1086,2014-03-28,97027,1,84.000000
1086,2014-04-02,33544,1,84.000000
1086,2014-04-02,76367,1,84.000000
1086,2014-04-02,77429,1,84.000000
1086,2014-04-02,83706,1,84.000000
1086,2014-04-02,97448,1,84.000000
1086,2014-04-03,74501,2,168.000000
1086,2014-04-03,78504,1,84.000000
1086,2014-04-03,85037,1,89.197500
1086,2014-04-04,84521,1,89.197500
1086,2014-04-05,76258,1,84.000000
1086,2014-04-05,93065,1,89.197500
1086,2014-04-05,97015,1,84.000000
1086,2014-04-08,32404,1,84.000000
1086,2014-04-08,54449,1,84.000000
1086,2014-04-08,83634,1,84.000000
1086,2014-04-08,92551,1,89.197500
1086,2014-04-09,07853,1,84.000000
1086,2014-04-09,59404,1,84.000000
1086,2014-04-09,94541,1,89.197500
1086,2014-04-10,55372,1,84.000000
1086,2014-04-10,58801,1,84.000000
1086,2014-04-11,06787,1,84.000000
1086,2014-04-12,37064,1,84.000000
1086,2014-04-15,21539,1,84.000000
1086,2014-04-15,25174,1,84.000000
1086,2014-04-15,53228,1,84.000000
1086,2014-04-15,95656,1,89.197500
1086,2014-04-17,21136,1,84.000000
1086,2014-04-17,78069,1,84.000000
1086,2014-04-17,78572,1,84.000000
1086,2014-04-17,93063,1,89.197500
1086,2014-04-17,96080,1,89.197500
1086,2014-04-18,25419,1,84.000000
1086,2014-04-18,42718,1,84.000000
1086,2014-04-19,29730,1,84.000000
1086,2014-04-19,55434,1,84.000000
1086,2014-04-22,29078,1,84.000000
1086,2014-04-22,37098,1,84.000000
1086,2014-04-22,75933,1,84.000000
1086,2014-04-22,92382,1,89.197500
1086,2014-04-23,85653,1,89.197500
1086,2014-04-23,92672,1,89.197500
1086,2014-04-24,79601,1,84.000000
1086,2014-04-24,88419,1,84.000000
1086,2014-04-26,32246,1,84.000000
1086,2014-04-26,97054,1,84.000000
1086,2014-04-29,20776,1,84.000000
1086,2014-04-29,40734,1,84.000000
1086,2014-04-29,94546,1,89.197500
1086,2014-04-30,06612,1,84.000000
1086,2014-04-30,29010,1,84.000000
1086,2014-04-30,32653,1,84.000000
1086,2014-04-30,42274,1,84.000000
1086,2014-04-30,84080,1,89.197500
1086,2014-04-30,84525,1,89.197500
1086,2014-04-30,91768,1,89.197500
1086,2014-04-30,93436,1,89.197500
1086,2014-04-30,93444,1,89.197500
1086,2014-04-30,97123,1,84.000000
1086,2014-05-01,06777,1,84.000000
1086,2014-05-01,37087,1,84.000000
1086,2014-05-01,92563,2,178.395000
1086,2014-05-02,55922,1,84.000000
1086,2014-05-03,02066,1,84.000000
1086,2014-05-03,06330,1,84.000000
1086,2014-05-03,06382,1,84.000000
1086,2014-05-10,02025,1,84.000000
1086,2014-05-10,42101,1,84.000000
1086,2014-05-10,76501,1,84.000000
1086,2014-05-10,93063,1,89.197500
1086,2014-05-13,50544,1,84.000000
1086,2014-05-13,63114,1,84.000000
1086,2014-05-15,95005,1,89.197500
1086,2014-05-16,72453,1,84.000000
1086,2014-05-16,92683,1,89.197500
1086,2014-05-17,06111,1,84.000000
1086,2014-05-17,06776,1,84.000000
1086,2014-05-17,35045,1,84.000000
1086,2014-05-20,26070,1,84.000000
1086,2014-05-20,65201,1,84.000000
1086,2014-05-20,76180,1,84.000000
1086,2014-05-20,84084,1,89.197500
1086,2014-05-20,97107,1,84.000000
1086,2014-05-21,08088,1,84.000000
1086,2014-05-22,34114,1,84.000000
1086,2014-05-22,35578,1,84.000000
1086,2014-05-22,75028,1,84.000000
1086,2014-05-22,92316,1,89.197500
1086,2014-05-22,93063,1,89.197500
1086,2014-05-23,21226,1,84.000000
1086,2014-05-24,92653,1,89.197500
1086,2014-05-24,95012,1,89.197500
1086,2014-05-28,53090,1,84.000000
1086,2014-05-30,06804,1,84.000000
1086,2014-05-30,21050,1,84.000000
1086,2014-05-30,26101,1,84.000000
1086,2014-05-30,36064,1,84.000000
1086,2014-05-31,21225,2,168.000000
1086,2014-05-31,38134,1,84.000000
1086,2014-05-31,59221,1,84.000000
1086,2014-05-31,70056,1,84.000000
1086,2014-05-31,70503,1,84.000000
1086,2014-05-31,83420,1,84.000000
1086,2014-05-31,83462,1,84.000000
1086,2014-05-31,92065,1,89.197500
1086,2014-06-03,39047,1,84.000000
1086,2014-06-04,25501,1,84.000000
1086,2014-06-04,37082,1,84.000000
1086,2014-06-06,32346,1,84.000000
1086,2014-06-06,32746,1,84.000000
1086,2014-06-07,46567,1,84.000000
1086,2014-06-07,92804,1,89.197500
1086,2014-06-07,95355,1,89.197500
1086,2014-06-07,95368,1,89.197500
1086,2014-06-07,97459,1,84.000000
1086,2014-06-10,06455,1,84.000000
1086,2014-06-10,25661,1,84.000000
1086,2014-06-10,37620,1,84.000000
1086,2014-06-10,97502,1,89.197500
1086,2014-06-11,96002,1,89.197500
1086,2014-06-12,37711,1,84.000000
1086,2014-06-13,74425,1,84.000000
1086,2014-06-14,38873,1,84.000000
1086,2014-06-14,50543,1,84.000000
1086,2014-06-14,53546,1,84.000000
1086,2014-06-14,70501,1,84.000000
1086,2014-06-14,74344,1,84.000000
1086,2014-06-14,94566,1,89.197500
1086,2014-06-17,47922,1,84.000000
1086,2014-06-18,85382,1,89.197500
1086,2014-06-19,36582,1,84.000000
1109,2011-03-15,97478,1,209.947500
1109,2011-04-15,06903,1,209.947500
1109,2011-04-15,08035,1,209.947500
1109,2011-04-15,42453,1,209.947500
1109,2011-04-15,55744,1,209.947500
1109,2011-04-15,63068,1,209.947500
1109,2011-04-15,71006,1,209.947500
1109,2011-04-15,92025,1,209.947500
1109,2011-04-15,97128,2,419.895000
1109,2011-04-15,97140,1,209.947500
1109,2011-04-15,97360,1,209.947500
1109,2011-05-15,33172,1,209.947500
1109,2011-05-15,34286,1,209.947500
1109,2011-05-15,35987,1,209.947500
1109,2011-05-15,83328,1,209.947500
1109,2011-05-15,83401,1,209.947500
1109,2011-05-15,83854,1,209.947500
1109,2011-06-15,08004,1,209.947500
1109,2011-06-15,25862,1,223.072500
1109,2011-06-15,26833,1,209.947500
1109,2011-06-15,35115,1,209.947500
1109,2011-06-15,50060,1,209.947500
1109,2011-06-15,55376,1,209.947500
1109,2011-06-15,85711,1,209.947500
1109,2011-06-15,92688,1,209.947500
1109,2011-06-15,93454,1,209.947500
1109,2011-07-15,01431,1,209.947500
1109,2011-07-15,29154,1,209.947500
1109,2011-07-15,32571,1,209.947500
1109,2011-07-15,35244,1,209.947500
1109,2011-07-15,72023,1,209.947500
1109,2011-07-15,78023,1,209.947500
1109,2011-07-15,83648,1,209.947500
1109,2011-07-15,99703,1,209.947500
1109,2011-08-15,01469,1,209.947500
1109,2011-08-15,06716,1,209.947500
